book,listing,book_intraday,L,sharpe,cagr,y2025,y2026,dd_daily,dd_intrabar,worst_intraday_loss,listing_liq,half_kelly_oos
dsr_excess,as_is_1.40,stress,4.0,1.3312930048668483,0.6858166361663789,1.1418968109538095,0.11432416467367923,0.3235018941368899,0.35834877074406435,-0.23691152014564776,False,5.559141683281967
dsr_excess,as_is_1.40,stress,5.0,1.3299297919118973,0.852062385006731,1.470847555436082,0.129801897703973,0.3911499556081728,0.43648499561580645,-0.29457674297155556,False,5.546820015013864
dsr_excess,as_is_1.40,stress,6.0,1.3303860738939122,1.0074695348581222,1.8011579577792087,0.1397272904423017,0.45383916744791897,0.5137004753655726,-0.35164148509674864,False,5.541027263056329
dsr_excess,grid_short_median_1.11,close,1.0,1.0902907277793552,0.13077382731162634,0.20129813977016098,0.02155094570409699,0.09176079822399075,0.10113459945348602,-0.051871072174187405,False,4.570918997444435
dsr_excess,grid_short_median_1.11,close,2.0,1.0853077273028395,0.2590135383567971,0.4143134541879483,0.03772029122507092,0.1774671611276788,0.19444563843023221,-0.10309149352496338,False,4.549930182913193
dsr_excess,grid_short_median_1.11,close,2.5,1.0832455071934532,0.3209946019153831,0.5233151862054024,0.04376217564458762,0.21810500156465384,0.23827955547990398,-0.12846180265367035,False,4.540517065633427
dsr_excess,grid_short_median_1.11,close,3.0,1.0814688134209571,0.3809037996203999,0.6328087729026675,0.04843709736735602,0.25729722288347967,0.28071074787101813,-0.1536743162351797,False,4.531813762286493
dsr_excess,grid_short_median_1.11,close,3.5,1.0799779940408356,0.4382593481828041,0.7418346406095913,0.051746177425161966,0.2950683562528058,0.3253393524214594,-0.17873061161294368,False,4.523811969002625
dsr_excess,grid_short_median_1.11,close,4.0,1.0787740534027208,0.49258898105108484,0.849382990077121,0.053694411976212164,0.33144371543584683,0.3689837811962312,-0.2036322451423006,False,4.516503133984085
dsr_excess,grid_short_median_1.11,close,5.0,1.07774468299198,0.5907770448816265,1.0567306372534455,0.05354718302255046,0.4001118984886254,0.4523667839901073,-0.25297764921737165,False,4.506940235859227
